Carrera,Carrito,Equipo,Fecha_y_ hora_Prestamo,Fecha_y_ hora_Devolucion,Modulo,Tipo_Dispositivo,Duracion_Horas_Minutos,Duracion_Minutos
ARQUITECTURA,C04,L02,2024-10-14 15:47:00,2024-10-14 18:17:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L01,2024-10-14 15:46:00,2024-10-14 18:16:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L01,2024-10-14 15:43:00,2024-10-14 18:13:00,Módulo 1 Explanada M@C,Laptop,2:30,150
HISTORIA,C02,C28,2024-10-14 15:41:00,2024-10-14 18:11:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L29,2024-10-14 15:40:00,2024-10-14 18:10:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C02,C27,2024-10-14 15:35:00,2024-10-14 18:05:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C02,L20,2024-10-14 15:36:00,2024-10-14 18:06:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L19,2024-10-14 15:29:00,2024-10-14 17:59:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L18,2024-10-14 15:26:00,2024-10-14 17:56:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L17,2024-10-14 15:23:00,2024-10-14 17:53:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C26,2024-10-14 15:19:00,2024-10-14 17:49:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C02,C25,2024-10-14 15:18:00,2024-10-14 17:48:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
LENGUA Y LITERATURAS HISPANICAS,C05,C11,2024-10-14 15:18:00,2024-10-14 17:48:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C24,2024-10-14 15:17:00,2024-10-14 17:47:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C23,2024-10-14 15:16:00,2024-10-14 17:46:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L16,2024-10-14 15:16:00,2024-10-14 17:46:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L26,2024-10-14 15:13:00,2024-10-14 17:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L22,2024-10-14 15:13:00,2024-10-14 17:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L15,2024-10-14 15:10:00,2024-10-14 17:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L14,2024-10-14 15:02:00,2024-10-14 17:32:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L21,2024-10-14 15:04:00,2024-10-14 17:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L13,2024-10-14 15:06:00,2024-10-14 17:36:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C05,C10,2024-10-14 14:57:00,2024-10-14 17:27:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PROFESOR,C02,L12,2024-10-14 14:56:00,2024-10-14 17:26:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L20,2024-10-14 14:55:00,2024-10-14 17:25:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L11,2024-10-14 14:54:00,2024-10-14 17:24:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L19,2024-10-14 14:51:00,2024-10-14 17:21:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L18,2024-10-14 14:48:00,2024-10-14 17:18:00,Módulo 1 Explanada M@C,Laptop,2:30,150
COMUNICACION,C05,C09,2024-10-14 14:47:00,2024-10-14 17:17:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ENSEÃ‘ANZA DE INGLES,C02,C22,2024-10-14 14:44:00,2024-10-14 17:14:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L16,2024-10-14 14:46:00,2024-10-14 17:16:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C02,C21,2024-10-14 14:46:00,2024-10-14 17:16:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L15,2024-10-14 14:39:00,2024-10-14 17:09:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L14,2024-10-14 14:38:00,2024-10-14 17:08:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L10,2024-10-14 14:36:00,2024-10-14 17:06:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L13,2024-10-14 14:28:00,2024-10-14 16:58:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ENSEÃ‘ANZA DE INGLES,C02,C20,2024-10-14 14:26:00,2024-10-14 16:56:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C05,C08,2024-10-14 14:24:00,2024-10-14 16:54:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L11,2024-10-14 14:19:00,2024-10-14 16:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ENSEÃ‘ANZA DE INGLES,C05,C07,2024-10-14 14:19:00,2024-10-14 16:49:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ENSEÃ‘ANZA DE INGLES,C02,C19,2024-10-14 14:18:00,2024-10-14 16:48:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DISEÃ‘O GRAFICO,C04,L10,2024-10-14 14:12:00,2024-10-14 16:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ENSEÃ‘ANZA DE INGLES,C02,C18,2024-10-14 14:08:00,2024-10-14 16:38:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C02,C17,2024-10-14 14:07:00,2024-10-14 16:37:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L09,2024-10-14 14:05:00,2024-10-14 16:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C05,C06,2024-10-14 14:06:00,2024-10-14 16:36:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L07,2024-10-14 14:04:00,2024-10-14 16:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ENSEÃ‘ANZA DE INGLES,C05,C05,2024-10-14 14:01:00,2024-10-14 16:31:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L04,2024-10-14 14:01:00,2024-10-14 16:31:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L02,2024-10-14 13:59:00,2024-10-14 16:29:00,Módulo 1 Explanada M@C,Laptop,2:30,150
COMUNICACION,C05,C04,2024-10-14 13:56:00,2024-10-14 16:26:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PROFESOR,C02,L09,2024-10-14 13:54:00,2024-10-14 16:24:00,Módulo 1 Explanada M@C,Laptop,2:30,150
COMUNICACION,C02,C16,2024-10-14 13:55:00,2024-10-14 16:25:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C02,C15,2024-10-14 13:51:00,2024-10-14 16:21:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C02,L08,2024-10-14 13:49:00,2024-10-14 16:19:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L16,2024-10-14 13:45:00,2024-10-14 16:15:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C14,2024-10-14 13:44:00,2024-10-14 16:14:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L30,2024-10-14 13:45:00,2024-10-14 16:15:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C13,2024-10-14 13:43:00,2024-10-14 16:13:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L12,2024-10-14 13:24:00,2024-10-14 15:54:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L10,2024-10-14 13:22:00,2024-10-14 15:52:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L24,2024-10-14 13:23:00,2024-10-14 15:53:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L05,2024-10-14 13:21:00,2024-10-14 15:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L23,2024-10-14 13:21:00,2024-10-14 15:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C03,2024-10-14 13:15:00,2024-10-14 15:45:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L03,2024-10-14 13:15:00,2024-10-14 15:45:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L05,2024-10-14 13:13:00,2024-10-14 15:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C02,2024-10-14 13:12:00,2024-10-14 15:42:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C12,2024-10-14 13:07:00,2024-10-14 15:37:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L02,2024-10-14 13:05:00,2024-10-14 15:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,L01,2024-10-14 13:05:00,2024-10-14 15:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
SOCIOLOGIA,C02,C11,2024-10-14 13:09:00,2024-10-14 15:39:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C02,L07,2024-10-14 13:05:00,2024-10-14 15:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L03,2024-10-14 12:58:00,2024-10-14 15:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L06,2024-10-14 12:57:00,2024-10-14 15:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C10,2024-10-14 12:56:00,2024-10-14 15:26:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C02,C09,2024-10-14 13:05:00,2024-10-14 15:35:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L05,2024-10-14 12:55:00,2024-10-14 15:25:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L02,2024-10-14 12:50:00,2024-10-14 15:20:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L03,2024-10-14 12:49:00,2024-10-14 15:19:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L02,2024-10-14 12:49:00,2024-10-14 15:19:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C08,2024-10-14 12:49:00,2024-10-14 15:19:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C07,2024-10-14 12:49:00,2024-10-14 15:19:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C06,2024-10-14 12:49:00,2024-10-14 15:19:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L01,2024-10-14 12:47:00,2024-10-14 15:17:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L20,2024-10-14 12:47:00,2024-10-14 15:17:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L19,2024-10-14 12:46:00,2024-10-14 15:16:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C05,C01,2024-10-14 12:46:00,2024-10-14 15:16:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L18,2024-10-14 12:43:00,2024-10-14 15:13:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L17,2024-10-14 12:44:00,2024-10-14 15:14:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C02,C05,2024-10-14 12:43:00,2024-10-14 15:13:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C05,C30,2024-10-14 12:43:00,2024-10-14 15:13:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L14,2024-10-14 12:41:00,2024-10-14 15:11:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,C04,2024-10-14 12:41:00,2024-10-14 15:11:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L01,2024-10-14 12:40:00,2024-10-14 15:10:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L28,2024-10-14 12:42:00,2024-10-14 15:12:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L13,2024-10-14 12:36:00,2024-10-14 15:06:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C05,C29,2024-10-14 12:37:00,2024-10-14 15:07:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C28,2024-10-14 12:35:00,2024-10-14 15:05:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C02,C03,2024-10-14 12:32:00,2024-10-14 15:02:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C27,2024-10-14 12:30:00,2024-10-14 15:00:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L27,2024-10-14 12:28:00,2024-10-14 14:58:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C02,2024-10-14 12:25:00,2024-10-14 14:55:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C23,2024-10-14 12:24:00,2024-10-14 14:54:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C05,C26,2024-10-14 12:24:00,2024-10-14 14:54:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L26,2024-10-14 12:25:00,2024-10-14 14:55:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C02,C01,2024-10-14 12:22:00,2024-10-14 14:52:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C01,C30,2024-10-14 12:22:00,2024-10-14 14:52:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L21,2024-10-14 12:21:00,2024-10-14 14:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C01,L12,2024-10-14 12:20:00,2024-10-14 14:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C01,C29,2024-10-14 12:22:00,2024-10-14 14:52:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L20,2024-10-14 12:21:00,2024-10-14 14:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L19,2024-10-14 12:21:00,2024-10-14 14:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L11,2024-10-14 12:19:00,2024-10-14 14:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,C28,2024-10-14 12:18:00,2024-10-14 14:48:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L18,2024-10-14 12:21:00,2024-10-14 14:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L17,2024-10-14 12:18:00,2024-10-14 14:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C05,C25,2024-10-14 12:16:00,2024-10-14 14:46:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L15,2024-10-14 12:14:00,2024-10-14 14:44:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L09,2024-10-14 12:19:00,2024-10-14 14:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C24,2024-10-14 12:14:00,2024-10-14 14:44:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C01,C27,2024-10-14 12:13:00,2024-10-14 14:43:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L08,2024-10-14 12:13:00,2024-10-14 14:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C26,2024-10-14 12:12:00,2024-10-14 14:42:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L11,2024-10-14 12:07:00,2024-10-14 14:37:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L10,2024-10-14 12:05:00,2024-10-14 14:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L07,2024-10-14 12:04:00,2024-10-14 14:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L08,2024-10-14 12:11:00,2024-10-14 14:41:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L02,2024-10-14 12:00:00,2024-10-14 14:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L01,2024-10-14 12:00:00,2024-10-14 14:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C01,C25,2024-10-14 11:58:00,2024-10-14 14:28:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,C24,2024-10-14 11:58:00,2024-10-14 14:28:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C01,L06,2024-10-14 11:51:00,2024-10-14 14:21:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L22,2024-10-14 11:50:00,2024-10-14 14:20:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,L05,2024-10-14 11:35:00,2024-10-14 14:05:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C01,C23,2024-10-14 11:29:00,2024-10-14 13:59:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L04,2024-10-14 11:29:00,2024-10-14 13:59:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C01,C22,2024-10-14 11:27:00,2024-10-14 13:57:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DISEÃ‘O GRAFICO,C04,L16,2024-10-14 11:27:00,2024-10-14 13:57:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L14,2024-10-14 11:32:00,2024-10-14 14:02:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L09,2024-10-14 11:20:00,2024-10-14 13:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
COMUNICACION,C05,C22,2024-10-14 11:18:00,2024-10-14 13:48:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L08,2024-10-14 11:17:00,2024-10-14 13:47:00,Módulo 1 Explanada M@C,Laptop,2:30,150
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C01,C21,2024-10-14 11:13:00,2024-10-14 13:43:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C01,C20,2024-10-14 11:14:00,2024-10-14 13:44:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DISEÃ‘O GRAFICO,C04,L07,2024-10-14 11:10:00,2024-10-14 13:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,L03,2024-10-14 11:10:00,2024-10-14 13:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L05,2024-10-14 11:09:00,2024-10-14 13:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L15,2024-10-14 11:09:00,2024-10-14 13:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C19,2024-10-14 10:56:00,2024-10-14 13:26:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L13,2024-10-14 10:55:00,2024-10-14 13:25:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C05,C21,2024-10-14 10:51:00,2024-10-14 13:21:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PROFESOR,C03,L02,2024-10-14 10:42:00,2024-10-14 13:12:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L11,2024-10-14 10:42:00,2024-10-14 13:12:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L10,2024-10-14 10:37:00,2024-10-14 13:07:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C01,C18,2024-10-14 10:36:00,2024-10-14 13:06:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L10,2024-10-14 10:36:00,2024-10-14 13:06:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L04,2024-10-14 10:34:00,2024-10-14 13:04:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L03,2024-10-14 10:34:00,2024-10-14 13:04:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C17,2024-10-14 10:33:00,2024-10-14 13:03:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L02,2024-10-14 10:33:00,2024-10-14 13:03:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L01,2024-10-14 10:30:00,2024-10-14 13:00:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C05,C20,2024-10-14 10:30:00,2024-10-14 13:00:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DERECHO,C05,C19,2024-10-14 10:30:00,2024-10-14 13:00:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C05,C18,2024-10-14 10:31:00,2024-10-14 13:01:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C17,2024-10-14 10:25:00,2024-10-14 12:55:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L30,2024-10-14 10:25:00,2024-10-14 12:55:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L29,2024-10-14 10:23:00,2024-10-14 12:53:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L28,2024-10-14 10:22:00,2024-10-14 12:52:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L02,2024-10-14 10:20:00,2024-10-14 12:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
COMUNICACION,C05,C16,2024-10-14 10:19:00,2024-10-14 12:49:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L01,2024-10-14 10:19:00,2024-10-14 12:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C05,C15,2024-10-14 10:17:00,2024-10-14 12:47:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C01,C16,2024-10-14 10:15:00,2024-10-14 12:45:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C03,L09,2024-10-14 10:12:00,2024-10-14 12:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C03,L08,2024-10-14 10:10:00,2024-10-14 12:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L27,2024-10-14 10:12:00,2024-10-14 12:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C05,C14,2024-10-14 10:07:00,2024-10-14 12:37:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C03,L07,2024-10-14 10:06:00,2024-10-14 12:36:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L26,2024-10-14 10:10:00,2024-10-14 12:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L06,2024-10-14 10:04:00,2024-10-14 12:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L24,2024-10-14 10:04:00,2024-10-14 12:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L23,2024-10-14 10:03:00,2024-10-14 12:33:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C03,L05,2024-10-14 10:06:00,2024-10-14 12:36:00,Módulo 1 Explanada M@C,Laptop,2:30,150
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C01,C15,2024-10-14 10:02:00,2024-10-14 12:32:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C03,L04,2024-10-14 10:01:00,2024-10-14 12:31:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C03,L03,2024-10-14 10:00:00,2024-10-14 12:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C14,2024-10-14 09:59:00,2024-10-14 12:29:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
